"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x470376229","x1360891448154087426",2021-02-14 09:59:40,"ianhamilton1982","Scottish Tories concentrating on being party political instead of Covid19. SNP leader has had daily briefings and welcomed maximum scrutiny on Covid19 - Tories want that stopped. Tories forced through an economically damaging Hard Brexit on Scotland during a pandemic. <U+0001F610> https://t.co/rrafr4rmYe","Twitter for Android",270,,,,TRUE,FALSE,0,0,,,,,"twitter.com/ScotTories/sta…","https://t.co/rrafr4rmYe","https://twitter.com/ScotTories/status/1360884861247115264",,,,,,,,,,,"en","x1360884861247115264","When 100% of our focus should be on recovering from the pandemic, the SNP are charging ahead with plans for another referendum. 

We won’t let them get their way. Back the Scottish Conservatives with your party vote and we’ll stop indyref2 again. https://t.co/QxuhF5X3mG",2021-02-14 09:33:29,"Twitter Web App",89,29,"x171876607","ScotTories","Scottish Conservatives",39060,242,18906,"Scotland","All posts are promoted by Mark McInnes on behalf of the Scottish Conservative and Unionist Party, both of 67 Northumberland Street, Edinburgh, EH3 6JG.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ianhamilton1982/status/1360891448154087426","Ian David Hamilton","Glasgow","Musician, community project worker, Dundee United Mad!",,FALSE,247,612,8,17381,10644,2012-01-21 17:59:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/470376229/1367865460","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1294465643677470722/ujssacLs_normal.jpg"
"x700522488","x1360891448036634630",2021-02-14 09:59:40,"2005sparky","Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well <U+0001F64F>. Download the app https://t.co/lQZor4gA5I","Twitter for iPhone",171,,,,FALSE,FALSE,0,0,,,"COVID19",,"covid.joinzoe.com","https://t.co/lQZor4gA5I","https://covid.joinzoe.com/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2005sparky/status/1360891448036634630","Mark","Ipswich","IFA - Financial Adviser. later life financial planning. life time mortgages, investments, mortgages, pension, Inheritance tax planning.",,FALSE,217,517,7,5042,107,2012-07-17 06:43:24,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/711512441654525952/cq8YFVJ9_normal.jpg"
"x569190347","x1360891447508000771",2021-02-14 09:59:39,"Mystifiedmum","Some of us, I fear, have become rather stolt during lockdown. #COVID19 lbs gain. https://t.co/Y4gCcKYqDS","Twitter for Android",80,,,,TRUE,FALSE,0,0,,,"COVID19",,"twitter.com/kenticisms/sta…","https://t.co/Y4gCcKYqDS","https://twitter.com/kenticisms/status/1359759070681513985",,,,,,,,,,,"en","x1359759070681513985","STOLT meant hearty or stout. This word was apparently in common use among poultry keepers.
""This here lot of ducks was doin' on accountable bad at first going off, but now they'm got quite stolt.""
It is said to be Anglo-Saxon; stolt = firm.",2021-02-11 07:00:00,"TweetDeck",15,10,"x2841240136","kenticisms","kenticisms",1826,96,1789,"","Research into the past and present dialect, accent, proverbs and sayings of Kent. With some Kentish folklore and customs for added interest.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Mystifiedmum/status/1360891447508000771","Milady","People's Republic of North Ldn","Journalist, Catholic, Mother, Shakespeare lover, Class Civ & History teacher, hater of cant and Brussels Sprouts","https://t.co/N95Bwszf7R",FALSE,3948,3960,70,26911,68097,2012-05-02 15:29:51,FALSE,"https://t.co/N95Bwszf7R","http://measurestillformeasure.com",,"https://pbs.twimg.com/profile_banners/569190347/1424364303","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/747091400211177472/inYuA3Eo_normal.jpg"
"x1016748582882414598","x1360891432630972419",2021-02-14 09:59:36,"cliodna79","A rainbow over the vaccination centre, I’d say that’s a good sign don’t you think @DonnellyStephen ? #cfr #COVID19 #vaccine https://t.co/K1hyCrycc4","Twitter for iPhone",123,,,,FALSE,FALSE,0,0,,,"cfr COVID19 vaccine",,,,,"http://pbs.twimg.com/media/EuLbiulXYAIQ0E6.jpg","https://t.co/K1hyCrycc4","https://twitter.com/cliodna79/status/1360891432630972419/photo/1","photo","http://pbs.twimg.com/media/EuLbiulXYAIQ0E6.jpg","https://t.co/K1hyCrycc4","https://twitter.com/cliodna79/status/1360891432630972419/photo/1",,"x237826875","DonnellyStephen","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cliodna79/status/1360891432630972419","Cliodna79","Dublin City, Ireland","busy being the voice for my child with verbal dyspraxia, training for a marathon and singing whenever I can, to say noting of the husband daughters and day job.",,FALSE,122,849,0,746,8082,2018-07-10 18:18:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/1016748582882414598/1533640314",,"http://pbs.twimg.com/profile_images/1022245484948271105/eg3dW1Wk_normal.jpg"
"x2476646995","x1360891416138813440",2021-02-14 09:59:32,"kapil_mittal_ag","@goairlinesindia I expected more than just an automated response for something that dealt with basic safety protocols
Any ways ye bhi theek hai 
#COVID19","Twitter for Android",136,"x1359190806796537856","x124145508","goairlinesindia",FALSE,FALSE,0,0,,,"COVID19",,,,,,,,,,,,,"x124145508","goairlinesindia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kapil_mittal_ag/status/1360891416138813440","Kapil Agarwal","Lucknow, India","Either step up for change else you have just chosen to live with the so called system. There is no middle way",,FALSE,25,52,0,233,19,2014-05-04 09:23:03,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/622835333680336896/xJPCqUb2_normal.jpg"
"x1326823764684918784","x1360891414729555968",2021-02-14 09:59:32,"DAVIDRAINBIRD15","@TC174_NYP David Ive Left this account for good Today ive been extremely ill with a infection and have had mild #COVID19 Symptoms had to isolate on 18/01/21 for 2 weeks indoors im a huge loyal dedicated fan follower of you could you follow @NYPFAMILYLOYAL when you can","Twitter for Android",268,,"x2908158430","TC174_NYP",FALSE,FALSE,0,0,,,"COVID19",,,,,,,,,,,,,"x2908158430 x1359785193104621568","TC174_NYP NYPFAMILYLOYAL","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DAVIDRAINBIRD15/status/1360891414729555968","WE ARE LEEDS DAVID LOYAL LUFC FAN AND SUPPORTER <U+0001F4AF>","MOVED TODAY TO @NYPFAMILYLOYAL","LEEDS FAN LOVE ALL THE LUFCFAMILY FOR NOW FOREVER FOR LIFE IM ALSO USING @NYPFAMILYLOYAL BUT I ABSOLUTELY LOVE ALL THE LUFCFAMILY FOR LIFE YOUR ALL MY HEROES",,FALSE,1695,4980,1,1047,1347,2020-11-12 09:47:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/1326823764684918784/1613239550",,"http://pbs.twimg.com/profile_images/1360651267517906944/gVyYo7hH_normal.jpg"
"x1206145507","x1360891392684400646",2021-02-14 09:59:26,"gmacscotland","Useful summary of #Covid19 variants in this week's @bmj_latest 

<U+0001F1FF><U+0001F1E6> B.1.351
<U+0001F1E7><U+0001F1F7> B.1.1.28
<U+0001F1EC><U+0001F1E7> (Kent) B.1.1.7

Adding E484K ""escape"" mutation to UK variant (as seen in Bristol &amp;al) produces more rapidly spreading virus that is also better at evading immunity
https://t.co/5UUZUSeyZq","Twitter Web App",282,,,,FALSE,FALSE,1,0,,,"Covid19",,"bmj.com/content/372/bm…","https://t.co/5UUZUSeyZq","https://www.bmj.com/content/372/bmj.n359",,,,,,,,,"x16949344","bmj_latest","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gmacscotland/status/1360891392684400646","Dr Graham Mackenzie<U+0001F1EA><U+0001F1FA>","Edinburgh, Scotland","<U+0001F1EA><U+0001F1FA>GP trainee 2019-22 after 6y medicine & 17y #PublicHealth | Dabbles in social media analysis exploring health issues. Blog explains how to run your own.","https://t.co/DidIHMKsxk",FALSE,13056,14359,348,39172,32295,2013-02-21 22:13:53,FALSE,"https://t.co/DidIHMKsxk","http://Scotpublichealth.com",,"https://pbs.twimg.com/profile_banners/1206145507/1603039426","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1341800486098317312/errcRkYI_normal.jpg"
"x1357419457317122050","x1360891354679713794",2021-02-14 09:59:17,"Midhun79914000","Why are the spectators at Chennai test not asked wear masks?? #COVID19 is over in India?? 
#WearAMask #COVIDIOTS #ModiGoBack #PoMoneModi #ModiGlobalDisaster","Twitter for Android",156,,,,FALSE,FALSE,0,1,,,"COVID19 WearAMask COVIDIOTS ModiGoBack PoMoneModi ModiGlobalDisaster",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Midhun79914000/status/1360891354679713794","Midhun","","malayali with a cosmic soul!",,FALSE,0,50,0,14,7,2021-02-04 20:03:33,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1357419775119425536/MdCBGxEu_normal.jpg"
"x956527702466494464","x1360891288707600384",2021-02-14 09:59:02,"Arklowweather","09:59 AM temp 8.7c,max 8.7c,min 5.1c,Dewpoint 5.9c,Avg wind speed 37.1kmh,SSE,max gust 77.7 kmh,Rain since midnight  3.2mm,Rain this month so far 23.8 mm-Please frequently wash hands &amp; social distance to help stop Covid19","Weather Display Tweet",225,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Arklowweather/status/1360891288707600384","Arklow Weather","Wicklow, Ireland","weather station tweeting automatically near Arklow,45 miles south of Dublin, 
Dm's are not monitored and retweets without comment are just FYI, not endorsements",,FALSE,645,184,9,23100,3046,2018-01-25 14:02:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/956527702466494464/1517070318",,"http://pbs.twimg.com/profile_images/1210650673160871936/yj0bETia_normal.jpg"
"x867768372817035269","x1360891277513027587",2021-02-14 09:58:59,"gurmeet_judge","Business Opportunities during COVID19     #ITConsulting #ITStrategy #ITProcess #ITServices #Revenue #Risks #leader https://t.co/zYbpKjuttD","HubSpot",138,,,,FALSE,FALSE,0,0,,,"ITConsulting ITStrategy ITProcess ITServices Revenue Risks leader",,"hubs.ly/H0G98bP0","https://t.co/zYbpKjuttD","https://hubs.ly/H0G98bP0",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gurmeet_judge/status/1360891277513027587","GurmeetJudge","Vaughan, Ontario","Helping business executives increase their profit margins by aligning technology with business objectives.
- IT Process & Strategy","https://t.co/SIaDVXe3n6",FALSE,590,1760,4,18603,243,2017-05-25 15:44:37,FALSE,"https://t.co/SIaDVXe3n6","http://encompassbt.com",,"https://pbs.twimg.com/profile_banners/867768372817035269/1607100815","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1334832105331814401/Bg7AONBE_normal.jpg"
"x1349860509923889152","x1360891274060984321",2021-02-14 09:58:58,"SecretTeach3r","What an awful, unhelpful statistic to band around. How on earth has this been worker out?... Total scaremongery. 

#edutwitter #bbcnews #education #teacher5oclockclub #news #COVID19 https://t.co/E4rMJSNxm3","Twitter for Android",181,,,,FALSE,FALSE,0,0,,,"edutwitter bbcnews education teacher5oclockclub news COVID19",,,,,"http://pbs.twimg.com/media/EuLbZiGWgAIlhpf.jpg","https://t.co/E4rMJSNxm3","https://twitter.com/SecretTeach3r/status/1360891274060984321/photo/1","photo","http://pbs.twimg.com/media/EuLbZiGWgAIlhpf.jpg","https://t.co/E4rMJSNxm3","https://twitter.com/SecretTeach3r/status/1360891274060984321/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SecretTeach3r/status/1360891274060984321","Secret Teacher","","Primary Assistant Head <U+0001F4DA> // Truth Speaker <U+0001F50D> //  Made this account so I didn't get the sack //
Believer in Culture setting // Communication is king #edutwitter",,FALSE,305,584,3,181,119,2021-01-14 23:26:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/1349860509923889152/1610919699",,"http://pbs.twimg.com/profile_images/1349861244052926464/nFbL3xGI_normal.png"
"x1346767959084044288","x1360891268935471110",2021-02-14 09:58:57,"KamilleTuah","So far 5 million #Covid19 vaccine doses have been administered in the UAE! What a significant contribution to the global fight against the virus. <U+0001F92F>

I hope other countries will follow #UAE's steps so we can all go back to normal soon! <U+0001F64F> https://t.co/fekB0feOKs","Twitter Web App",236,,,,FALSE,FALSE,0,0,,,"Covid19 UAE",,,,,"http://pbs.twimg.com/media/EuLbP5qVIAEQ-Qk.png","https://t.co/fekB0feOKs","https://twitter.com/KamilleTuah/status/1360891268935471110/photo/1","photo","http://pbs.twimg.com/media/EuLbP5qVIAEQ-Qk.png","https://t.co/fekB0feOKs","https://twitter.com/KamilleTuah/status/1360891268935471110/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KamilleTuah/status/1360891268935471110","Kamille Tuah","","Hey, you. Don't give up, okay?

Currently living in Ajman. Mental and Physical Health Advocate.

I go to seek a Great Perhaps.",,FALSE,328,438,0,38,0,2021-01-06 10:38:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1346767959084044288/1609929633",,"http://pbs.twimg.com/profile_images/1346768038427729920/KbaNL36z_normal.jpg"
"x19489239","x1360891259720769536",2021-02-14 09:58:55,"Jerusalem_Post","The government is considering imposing a #lockdown for the upcoming festival of Purim, the coronavirus commissioner said, ahead of a cabinet meeting set to discuss the next steps in lifting the #coronavirus restrictions

Report by @RossTercatin | #COVID19

https://t.co/2OJNzkafLN","TweetDeck",280,,,,FALSE,FALSE,7,4,,,"lockdown coronavirus COVID19",,"jpost.com/israel-news/co…","https://t.co/2OJNzkafLN","https://www.jpost.com/israel-news/coronavirus-government-may-impose-lockdown-for-purim-658911",,,,,,,,,"x2933980084","RossTercatin","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jerusalem_Post/status/1360891259720769536","The Jerusalem Post","Israel","Israel & world news from the Jewish state's leading website and best-selling English news source. | Get the JPost newsletter https://t.co/2K4RCfBppj <U+0001F4E9>","https://t.co/0fMbI5pore",FALSE,485664,507,8379,270061,1518,2009-01-25 14:17:26,TRUE,"https://t.co/0fMbI5pore","http://www.jpost.com",,"https://pbs.twimg.com/profile_banners/19489239/1574449515","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1120993292676628480/MHKZHFHw_normal.png"
"x19489239","x1360886724692434944",2021-02-14 09:40:53,"Jerusalem_Post","The @WhiteHouse on Saturday called on #China to make available data from the earliest days of the #COVID19 outbreak

https://t.co/R8NXpV6oBJ","TweetDeck",140,,,,FALSE,FALSE,5,7,,,"China COVID19",,"jpost.com/international/…","https://t.co/R8NXpV6oBJ","https://www.jpost.com/international/white-house-cites-deep-concerns-about-who-covid-report-658908",,,,,,,,,"x1323730225067339784","WhiteHouse","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jerusalem_Post/status/1360886724692434944","The Jerusalem Post","Israel","Israel & world news from the Jewish state's leading website and best-selling English news source. | Get the JPost newsletter https://t.co/2K4RCfBppj <U+0001F4E9>","https://t.co/0fMbI5pore",FALSE,485664,507,8379,270061,1518,2009-01-25 14:17:26,TRUE,"https://t.co/0fMbI5pore","http://www.jpost.com",,"https://pbs.twimg.com/profile_banners/19489239/1574449515","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1120993292676628480/MHKZHFHw_normal.png"
"x425893710","x1360891234382974981",2021-02-14 09:58:49,"kentbuse","‘it’s a certain model of society where we’re all in our neat little family units. It doesn’t necessarily reflect the complexity of many people’s lives today.’ - Neal of <U+2066>@reunitecouples<U+2069> on #COVID19 restrictions and assumptions they are built on https://t.co/5HmnDA3Abs","Twitter for iPhone",269,,,,FALSE,FALSE,2,1,,,"COVID19",,"theguardian.com/lifeandstyle/2…","https://t.co/5HmnDA3Abs","https://www.theguardian.com/lifeandstyle/2021/feb/11/we-are-desperate-for-human-contact-the-people-breaking-lockdown-to-have-sex?CMP=Share_iOSApp_Other",,,,,,,,,"x1330490561107726338","reunitecouples","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kentbuse/status/1360891234382974981","kent buse","Cambridge, England","Intersectional feminist who loves to cook. Director Healthier Societies @georgeinstitute. Professor @UNSW. Co-Director @GlobalHlth5050. Ex chief strategy UNAIDS","https://t.co/W5d18PIoTn",FALSE,13015,1030,213,26633,23775,2011-12-01 15:32:31,FALSE,"https://t.co/W5d18PIoTn","https://www.globalhealth5050.org/",,"https://pbs.twimg.com/profile_banners/425893710/1413743196","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/482792689599918080/a9XtMWzU_normal.jpeg"
"x47839801","x1360891233988665344",2021-02-14 09:58:48,"SoualiganAmazon","Baby, these are literal children. Compliance with all these guidelines is a difficult task. 
The focus should have always been stabilizing covid19 via proper lockdowns first &amp; foremost but here we are with  the BS.","Twitter for iPhone",218,"x1360890738603622400","x47839801","SoualiganAmazon",FALSE,FALSE,1,2,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SoualiganAmazon/status/1360891233988665344","I’m Still Here","In this DANCERY, Netherlands","Regenerating","https://t.co/YO4rfJfR7o",FALSE,9591,644,115,275229,3649,2009-06-17 03:25:14,FALSE,"https://t.co/YO4rfJfR7o","https://linktr.ee/daughterofsoualiga",,"https://pbs.twimg.com/profile_banners/47839801/1593095722","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1349204322815533056/Yyf4-5HX_normal.jpg"
"x822585385293414401","x1360891230935252999",2021-02-14 09:58:48,"darrenhart2409","#Quarantine Are we still following 2m social distancing measures?Asking for a friend!
just saying.DH.
#COVID19","Twitter for Android",110,,,,FALSE,FALSE,0,0,,,"Quarantine COVID19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/darrenhart2409/status/1360891230935252999","Darren Hart","Youniversul and Lowcul.","Quarter professional BoJo troller
Loves sarcasm and humour
Hates do-gooders and spelling mistakes!
just saying.DH.",,FALSE,47,206,1,4586,2026,2017-01-20 23:23:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/822585385293414401/1539642869",,"http://pbs.twimg.com/profile_images/1215967151414304769/rZ64MgT3_normal.jpg"
"x197444965","x1360891215806402562",2021-02-14 09:58:44,"davefynn","Happy Valentine’s Day everyone , remember to keep safe , stay at home and look after each other.  Check on your friends family via phone ,face time but remember hands face space #COVID19 #Stay Safe #ValentinesDay #loveislove <U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F618><U+0001F60D>","Twitter for iPhone",231,,,,FALSE,FALSE,4,0,,,"COVID19 Stay ValentinesDay loveislove",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davefynn/status/1360891215806402562","Dave Fynn","Stoke on trent","Im a fun guy who likes to shop n chill out.. i love my job so life all good #999<U+0001F693> #s3crm #contactcentre #staffspolice control room manager <U+0001F6A8><U+0001F308><U+0001F3F3><U+FE0F><U+200D><U+0001F308>",,FALSE,1384,3808,8,41530,32443,2010-10-01 14:36:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/197444965/1584177560","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1289485163244724224/uWVKHN8o_normal.jpg"
"x1248176339913506816","x1360891197674426368",2021-02-14 09:58:40,"OvelhaBrava","@Steven_Swinford @SophyRidgeSky Good.

Almost on the tipping where @BorisJohnson lifts social restrictions too early, making UK a Petri dish brewing vaccine resistant #COVID19 variants.","Twitter for Android",153,"x1360879772713291776","x224568664","Steven_Swinford",FALSE,FALSE,0,2,,,"COVID19",,,,,,,,,,,,,"x224568664 x18949349 x3131144855","Steven_Swinford SophyRidgeSky BorisJohnson","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OvelhaBrava/status/1360891197674426368","<U+0001F499> OvelhaBrava <U+0001F499>","Sheffield, United Kingdom","Breathing in, breathing out!",,FALSE,36,208,0,1999,11439,2020-04-09 09:10:16,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1268846496214069248/r_JVfe4J_normal.jpg"
"x1144531756336472064","x1360891140459819008",2021-02-14 09:58:26,"EzedumEzedum","@CNNPolitics Return the stolen mandate. A clueless president who is afraid of mentioning China and covid19. Only Trump can protect the world from China. Trump's shadow will hunt you forever. 
      #trump2024.","Twitter for Android",196,"x1360806688140451841","x13850422","CNNPolitics",FALSE,FALSE,0,0,,,"trump2024",,,,,,,,,,,,,"x13850422","CNNPolitics","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EzedumEzedum/status/1360891140459819008","Ezedum","Lagos, Nigeria","I preach discipline, competency and selflessness.",,FALSE,15,89,0,2125,317,2019-06-28 09:03:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/1144531756336472064/1594289235",,"http://pbs.twimg.com/profile_images/1334986682127568899/aetis5-8_normal.jpg"
